mean_pixels,std_pixels,median_pixels,mean_hist,std_hist,median_hist,label
103.724365234375,74.3134236767619,122.0,3072.0,3700.255261465079,1545.0,0.0
40.1732177734375,61.59641574883205,0.0,3072.0,7539.916702126092,931.5,0.0
34.16986083984375,56.81134738525994,0.0,3072.0,7978.1144153866335,766.5,0.0
49.38226318359375,64.64979600426922,0.0,3072.0,6433.1464113604625,603.0,0.0
59.1087646484375,71.73963483587063,0.0,3072.0,5979.515814428456,856.5,0.0
62.62115478515625,76.75376361289781,0.0,3072.0,6119.963235183689,927.0,0.0
25.55889892578125,54.01143901608637,0.0,3072.0,8690.200515523218,777.0,0.0
52.23388671875,61.685035167407946,13.0,3072.0,5830.817974349739,664.5,0.0
69.00323486328125,72.89273711961684,66.0,3072.0,5204.017234310432,1986.0,0.0
68.10015869140625,74.34700786245413,68.0,3072.0,5568.9285324916855,546.0,0.0
34.71051025390625,54.00444970348971,0.0,3072.0,7537.813426319332,463.5,0.0
44.1680908203125,55.55684964386594,0.0,3072.0,6340.849706466792,435.0,0.0
48.3013916015625,62.25082542921124,0.0,3072.0,6783.852942834183,853.5,0.0
53.86669921875,64.8767446511207,0.0,3072.0,6010.421667819987,1033.5,0.0
45.2740478515625,56.01866249018372,0.0,3072.0,6320.717186364218,993.0,0.0
69.2642822265625,78.29640402611315,40.0,3072.0,5615.639111000635,1197.0,0.0
30.117431640625,53.40984416706723,0.0,3072.0,8334.850321091555,642.0,0.0
35.2384033203125,69.31275307655999,0.0,3072.0,8833.318069955367,789.0,0.0
63.7530517578125,81.1880799390087,0.0,3072.0,6185.985632864014,1287.0,0.0
45.00677490234375,79.95903959642543,0.0,3072.0,8451.855720787004,913.5,0.0
51.415283203125,67.82551826955012,0.0,3072.0,6626.401568724914,591.0,0.0
53.05413818359375,72.59778434774445,0.0,3072.0,6815.349991012934,1021.5,0.0
46.82818603515625,74.22279238320735,0.0,3072.0,7442.958887431799,1231.5,0.0
